nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Lilhac;31230;31301;43.283333;0.816667;1.3
L'Isle-en-Dodon;31230;31239;43.383333;0.85;0.83
Lodes;31800;31302;43.166667;0.683333;1.31
Loudet;31580;31305;43.15;0.566667;1.66
Lourde;31510;31306;42.983333;0.666667;1.55
Lunax;31350;31307;43.333333;0.683333;1.31
Luscan;31510;31308;43;0.616667;1.51
Lussan-Adeilhac;31430;31309;43.316667;0.95;1.31
Malvezie;31510;31313;43;0.683333;1.47
Mancioux;31360;31314;43.15;0.95;0.97
Mane;31260;31315;43.083333;0.95;1.1
Marignac;31440;31316;;;
Marignac-Lasclares;31430;31317;43.3;1.1;1.25
Marignac-Laspeyres;31220;31318;43.216667;0.95;1.93
Marsoulas;31260;31321;43.1;1;1.02
Martisserre;31230;31322;43.383333;0.883333;0.73
Martres-de-Rivière;31210;31323;43.083333;0.65;1.41
Martres-Tolosane;31220;31324;43.2;1;1.06
Mauran;31220;31327;43.183333;1.033333;0.65
Mauvezin;31230;31333;;;
Mayrègne;31110;31335;42.833333;0.55;2.22
Mazères-sur-Salat;31260;31336;;;
Melles;31440;31337;42.866667;0.766667;2.07
Milhas;31160;31342;42.983333;0.8;1.55
Mirambeau;31230;31343;43.4;0.883333;0.87
Miramont-de-Comminges;31800;31344;43.083333;0.75;1.12
Molas;31230;31347;43.4;0.783333;1.38
Moncaup;31160;31348;42.983333;0.7;1.57
Mondavezan;31220;31349;43.233333;1.033333;0.74
Mondilhan;31350;31350;43.283333;0.7;1.27
Monès;31370;31353;43.416667;1.033333;0.84
Montastruc-de-Salies;31160;31357;43.033333;0.9;1.32
Montastruc-Savès;31370;31359;43.35;1.016667;1.48
Montauban-de-Luchon;31110;31360;42.8;0.616667;2.37
Montberaud;31220;31362;43.15;1.15;1.72
Montbernard;31230;31363;43.3;0.766667;1.68
Montclar-de-Comminges;31220;31367;43.166667;1.016667;0.97
Mont-de-Galié;31510;31369;42.983333;0.65;1.55
Montégut-Bourjac;31430;31370;43.283333;0.983333;0.86
Montespan;31260;31372;43.083333;0.866667;1.89
Montesquieu-Guittaut;31230;31373;43.333333;0.766667;1.47
Montgaillard-de-Salies;31260;31376;43.066667;0.933333;1.17
Montgaillard-sur-Save;31350;31378;43.25;0.733333;1.17
Montgras;31370;31382;43.45;1.066667;0.77
Montmaurin;31350;31385;43.216667;0.633333;1.46
Montoulieu-Saint-Bernard;31420;31386;43.233333;0.916667;0.63
Montoussin;31430;31387;43.266667;1.016667;0.74
Montréjeau;31210;31390;43.083333;0.583333;1.61
Montsaunès;31260;31391;43.116667;0.933333;0.95
Moustajon;31110;31394;42.816667;0.6;2.3
Nénigan;31350;31397;43.35;0.7;1.39
Nizan-Gesse;31350;31398;43.233333;0.6;1.56
Oô;31110;31404;42.8;0.5;2.37
Ore;31510;31405;42.966667;0.65;1.62
Palaminy;31220;31406;43.2;1.066667;0.57
Payssous;31510;31408;43.033333;0.716667;1.87
Péguilhan;31350;31412;43.316667;0.7;1.27
Peyrissas;31420;31414;43.283333;0.9;0.93
Peyrouzet;31420;31415;43.2;0.833333;1.27
Plagne;31220;31422;43.15;1.05;0.89
Plagnole;31370;31423;43.416667;1.066667;0.4
Pointis-de-Rivière;31210;31426;43.083333;0.616667;1.51
Pointis-Inard;31800;31427;43.083333;0.816667;1.42
Polastron;31430;31428;;;
Ponlat-Taillebourg;31210;31430;43.1;0.583333;1.61
Portet-d'Aspet;31160;31431;42.933333;0.866667;1.77
Portet-de-Luchon;31110;31432;42.8;0.5;2.37
Poubeau;31110;31434;42.816667;0.5;2.3
Poucharramet;31370;31435;43.416667;1.183333;1.76
Pouy-de-Touges;31430;31436;43.35;1.033333;0.71
Proupiary;31360;31440;43.15;0.866667;0.97
Puymaurin;31230;31443;43.366667;0.766667;1.45
Razecueillé;31160;31447;42.966667;0.8;1.62
Régades;31800;31449;43.05;0.716667;1.31
Rieucazé;31800;31452;43.083333;0.75;1.12
Rieumes;31370;31454;43.416667;1.116667;0.63
Riolas;31230;31456;43.35;0.916667;0.99
Roquefort-sur-Garonne;31360;31457;43.166667;0.966667;1.42
Rouède;31160;31461;43.05;0.9;1.31
Sabonnères;31370;31464;43.466667;1.066667;1.05
Saccourvielle;31110;31465;42.816667;0.566667;2.3
Saint-André;31420;31468;;;
Saint-Araille;31430;31469;43.35;0.983333;1.02
Saint-Aventin;31110;31470;42.816667;0.55;2.3
Saint-Béat;31440;31471;42.916667;0.7;1.85
Saint-Bertrand-de-Comminges;31510;31472;43.016667;0.583333;1.61
Saint-Elix-le-Château;31430;31476;43.266667;1.133333;1.94
Saint-Elix-Séglan;31420;31477;43.2;0.866667;0.79
Saint-Ferréol;31350;31479;43.333333;0.733333;1.38
Saint-Frajou;31230;31482;43.333333;0.85;0.83
Saint-Gaudens;31800;31483;43.116667;0.733333;1.17
Saint-Ignan;31800;31487;43.15;0.7;1.27
Saint-Lary-Boujean;31350;31493;;;
Saint-Laurent;31230;31494;43.316667;0.8;1.08
Saint-Loup-en-Comminges;31350;31498;43.25;0.566667;1.72
Saint-Mamet;31110;31500;42.783333;0.6;2.45
Saint-Marcet;31800;31502;43.2;0.75;1.35
Saint-Martory;31360;31503;43.15;0.933333;0.8
Saint-Médard;31360;31504;;;
Saint-Michel;31220;31505;43.166667;1.083333;-1
Saint-Paul-d'Oueil;31110;31508;42.833333;0.55;2.22
Saint-Pé-d'Ardet;31510;31509;42.983333;0.666667;1.55
Saint-Pé-Delbosc;31350;31510;43.266667;0.683333;1.31
Saint-Plancard;31580;31513;43.166667;0.566667;1.66
Sajas;31370;31520;43.366667;1.016667;1.31
Saleich;31260;31521;43.016667;0.966667;1.4
Salerm;31230;31522;43.3;0.833333;0.94
Salies-du-Salat;31260;31523;43.116667;0.95;0.95
Salles-et-Pratviel;31110;31524;42.833333;0.6;2.22
Saman;31350;31528;43.233333;0.716667;1.22
Samouillan;31420;31529;43.266667;0.95;1.21
Sana;31220;31530;43.233333;1.016667;0.95
Sarrecave;31350;31531;43.216667;0.583333;1.62
Sarremezan;31350;31532;43.2;0.666667;1.36
Sauveterre-de-Comminges;31510;31535;;;
Saux-et-Pomarède;31800;31536;43.15;0.716667;1.22
Savarthès;31800;31537;43.116667;0.8;0.98
Savères;31370;31538;43.366667;1.116667;0.92
Sédeilhac;31580;31539;43.15;0.566667;1.66
Seilhan;31510;31542;43.05;0.566667;1.82
Sénarens;31430;31543;43.35;0.966667;1.24
Sengouagnet;31160;31544;42.983333;0.783333;1.55
Sepx;31360;31545;43.15;0.85;1.36
Signac;31440;31548;42.9;0.633333;1.92
Sode;31110;31549;42.816667;0.616667;2.3
Soueich;31160;31550;43.05;0.783333;1.25
Terrebasse;31420;31552;43.25;0.966667;1.39
Touille;31260;31554;43.083333;0.966667;1.1
Trébons-de-Luchon;31110;31559;42.8;0.566667;2.37
Urau;31260;31562;43.016667;0.95;1.4
Valcabrère;31510;31564;43.033333;0.566667;1.66
Valentine;31800;31565;43.1;0.716667;1.22
Villeneuve-de-Rivière;31800;31585;43.133333;0.666667;1.36
Villeneuve-Lécussan;31580;31586;43.15;0.516667;1.8
Aignan;32290;32001;43.7;0.083333;1.26
Arblade-le-Bas;32720;32004;43.716667;-0.166667;2.11
Arblade-le-Haut;32110;32005;43.75;-0.066667;1.77
Armentieux;32230;32008;43.516667;0.1;1.21
Armous-et-Cau;32230;32009;43.566667;0.166667;0.98
Arrouède;32140;32010;43.35;0.583333;2.1
Auch;32000;32013;43.65;0.583333;0.67
Augnax;32120;32014;43.716667;0.783333;1.11
Aujan-Mournède;32300;32015;43.383333;0.516667;1.87
Aurensan;32400;32017;;;
Aurimont;32450;32018;43.583333;0.833333;1.6
Aussos;32140;32468;43.383333;0.65;1.87
Auterive;32550;32019;;;
Aux-Aussat;32170;32020;43.433333;0.266667;1.54
Avéron-Bergelle;32290;32022;43.75;0.066667;1.32
Barcelonne-du-Gers;32720;32027;43.7;-0.233333;2.34
Barcugnan;32170;32028;43.383333;0.4;1.87
Barran;32350;32029;43.616667;0.45;0.83
Bars;32300;32030;43.516667;0.3;1.85
Bassoues;32320;32032;43.583333;0.25;1.03
Bazugues;32170;32034;43.45;0.35;1.43
Beaumarchés;32160;32036;43.583333;0.083333;1.26
Beccas;32730;32039;43.433333;0.15;1.54
Bédéchan;32450;32040;43.583333;0.8;1.17
Bellegarde;32140;32041;;;
Belloc-Saint-Clamens;32300;32042;43.45;0.433333;1.43
Berdoues;32300;32045;43.483333;0.416667;1.21
Bernède;32400;32046;43.666667;-0.216667;2.28
Betcave-Aguin;32420;32048;43.433333;0.683333;1.54
Bétous;32110;32049;43.7;0.016667;1.5
Betplan;32730;32050;43.416667;0.2;1.65
Bézéril;32130;32051;43.55;0.9;1.66
Bézues-Bajon;32140;32053;43.383333;0.616667;1.87
Blousson-Sérian;32230;32058;43.466667;0.2;1.32
Boucagnères;32550;32060;43.566667;0.6;0.65
Boulaur;32450;32061;43.55;0.783333;1.11
Bourrouillan;32370;32062;43.8;-0.016667;1.6
Bouzon-Gellenave;32290;32063;43.7;0.016667;1.49
Cabas-Loumassès;32140;32067;43.366667;0.6;1.99
Cadeillan;32220;32069;43.416667;0.85;1.65
Cahuzac-sur-Adour;32400;32070;;;
Cannet;32400;32074;43.616667;-0.05;1.72
Castelnau-Barbarens;32450;32076;43.583333;0.733333;0.94
Castelnau-d'Anglès;32320;32077;43.616667;0.3;0.53
Castelnavet;32290;32081;43.666667;0.133333;1.1
Castex;32170;32086;43.383333;0.316667;1.87
Castin;32810;32091;43.7;0.533333;1.23
Caumont;32400;32093;;;
Caupenne-d'Armagnac;32110;32094;43.783333;-0.066667;1.77
Cazaux-Savès;32130;32098;43.533333;0.966667;1.74
Cazaux-Villecomtal;32230;32099;43.45;0.166667;1.43
Chélan;32140;32103;43.35;0.55;2.1
Clermont-Pouyguillès;32300;32104;43.466667;0.533333;1.32
Corneillan;32400;32108;43.65;-0.183333;2.17
Couloumé-Mondebat;32160;32109;43.633333;0.1;1.51
Courties;32230;32111;43.566667;0.15;1.04
Crastes;32270;32112;43.733333;0.733333;1.31
Cravencères;32110;32113;43.75;0.033333;1.54
Cuélas;32300;32114;43.35;0.45;2.1
Duffort;32170;32116;43.35;0.416667;2.1
Duran;32810;32117;43.666667;0.55;0.94
Durban;32260;32118;43.533333;0.6;1.15
Esclassan-Labastide;32140;32122;43.416667;0.533333;1.65
Espaon;32220;32124;43.416667;0.866667;1.65
Espas;32370;32125;43.766667;0.066667;1.41
Estampes;32170;32126;43.4;0.283333;1.76
Estipouy;32300;32128;43.55;0.383333;1.23
Faget-Abbatial;32450;32130;43.5;0.7;1.29
Fustérouau;32400;32135;43.683333;0.016667;1.97
Galiax;32160;32136;43.616667;0.016667;1.49
Garravet;32220;32138;43.416667;0.9;1.65
Gaujac;32220;32140;43.483333;0.833333;1.31
Gaujan;32420;32141;43.4;0.716667;1.76
Gazax-et-Baccarisse;32230;32144;43.616667;0.183333;1.38
Gée-Rivière;32720;32145;43.666667;-0.183333;2.17
Goux;32400;32151;43.616667;-0.033333;1.66
Haget;32730;32152;43.416667;0.166667;1.65
Haulies;32550;32153;43.566667;0.666667;1.71
Idrac-Respaillès;32300;32156;43.516667;0.45;0.98
Izotges;32400;32161;43.65;-0.016667;1.6
Jû-Belloc;32160;32163;43.583333;-;1.55
Juillac;32230;32164;43.55;0.133333;1.09
Laas;32170;32167;43.466667;0.3;1.32
Labarthe;32260;32169;;;
Labarthète;32400;32170;43.633333;-0.166667;2.11
Labastide-Savès;32130;32171;43.516667;0.983333;1.79
Labéjan;32300;32172;43.533333;0.5;0.97
Ladevèze-Rivière;32230;32174;43.55;0.083333;1.4
Ladevèze-Ville;32230;32175;43.55;0.066667;1.66
Lagarde-Hachan;32300;32177;43.416667;0.5;1.65
Laguian-Mazous;32170;32181;;;
Lahas;32130;32182;43.566667;0.9;1.84
Lahitte;32810;32183;43.666667;0.666667;1.23
Lalanne-Arqué;32140;32185;43.333333;0.633333;2.21
Lamaguère;32260;32186;43.5;0.666667;1.09
Lamazère;32300;32187;43.566667;0.45;1.15
Lanne-Soubiran;32110;32191;43.733333;-0.1;1.89
Lannux;32400;32192;43.65;-0.216667;2.28
Lartigue;32450;32198;43.533333;0.716667;0.89
Lasserade;32160;32199;43.633333;0.066667;1.32
Lasséran;32550;32200;43.583333;0.533333;1.24
Lasseube-Propre;32550;32201;43.583333;0.583333;0.54
Laujuzan;32110;32202;43.8;-0.116667;1.94
Laveraët;32230;32205;43.533333;0.216667;0.87
Laymont;32220;32206;43.416667;0.983333;1.79
Leboulin;32810;32207;43.666667;0.666667;1.23
Le Brouilh-Monbert;32350;32065;;;
Le Houga;32460;32155;43.766667;-0.183333;2.17
Lelin-Lapujolle;32400;32209;43.716667;-0.15;2.06
L'Isle-de-Noé;32300;32159;43.6;0.416667;1.59
Lombez;32220;32213;43.483333;0.916667;1.57
Loubédat;32110;32214;43.733333;0.016667;1.49
Loubersan;32300;32215;43.5;0.516667;1.09
Lourties-Monbrun;32140;32216;43.45;0.566667;1.44
Louslitges;32230;32217;43.6;0.166667;1.1
Loussous-Débat;32290;32218;43.65;0.066667;1.32
Lupiac;32290;32219;43.683333;0.183333;1.97
Luppé-Violles;32110;32220;43.733333;-0.133333;2
Magnan;32110;32222;43.75;-0.116667;1.94
Malabat;32730;32225;43.433333;0.183333;1.54
Manas-Bastanous;32170;32226;43.366667;0.366667;1.99
Manciet;32370;32227;43.816667;0.05;1.38
Manent-Montané;32140;32228;43.333333;0.583333;2.21
Marciac;32230;32233;43.533333;0.166667;0.98
Margouët-Meymes;32290;32235;43.716667;0.1;1.21
Marseillan;32170;32238;43.483333;0.316667;1.21
Mascaras;32230;32240;43.55;0.233333;1.07
Masseube;32140;32242;43.433333;0.583333;1.54
Maulichères;32400;32244;43.683333;-0.083333;1.83
Maumusson-Laguian;32400;32245;43.616667;-0.1;1.89
Meilhan;32420;32250;43.416667;0.683333;1.65
Miélan;32170;32252;43.433333;0.316667;1.54
Miramont-d'Astarac;32300;32254;43.55;0.483333;1.04
Mirande;32300;32256;43.516667;0.416667;0.98
Mirepoix;32390;32258;43.733333;0.666667;1.21
Monbardon;32420;32260;43.383333;0.683333;1.87
Monblanc;32130;32261;43.466667;0.983333;1.79
Moncassin;32300;32263;43.45;0.5;1.43
Monclar-sur-Losse;32300;32265;43.533333;0.333333;1.57
Moncorneil-Grazan;32260;32266;43.45;0.666667;1.45
Monferran-Plavès;32260;32267;43.483333;0.65;1.21
Mongausy;32220;32270;43.5;0.8;1.93
Monguilhem;32240;32271;43.85;-0.183333;2.17
Monlaur-Bernet;32140;32272;43.35;0.516667;2.1
Monlezun;32230;32273;43.5;0.216667;1.09
Monlezun-d'Armagnac;32240;32274;43.816667;-0.15;2.06
Monpardiac;32170;32275;43.466667;0.25;1.65
Montadet;32220;32276;43.433333;0.916667;1.57
Montamat;32220;32277;43.483333;0.85;1.34
Montaut;32300;32278;;;
Montaut-les-Créneaux;32810;32279;;;
Mont-d'Astarac;32140;32280;43.333333;0.566667;2.21
Mont-de-Marrast;32170;32281;43.383333;0.366667;1.87
Montégut;32550;32282;;;
Montégut-Arros;32730;32283;43.383333;0.216667;1.87
Montégut-Savès;32220;32284;43.433333;0.95;1.68
Montesquiou;32320;32285;43.583333;0.333333;0.64
Monties;32420;32287;;;
Montpézat;32220;32289;43.4;0.966667;1.76
Mormès;32240;32291;43.783333;-0.15;2.06
Mouchès;32300;32293;43.566667;0.416667;1.21
Nizas;32130;32295;43.5;1;1.85
Nogaro;32110;32296;43.766667;-0.033333;1.66
Noilhan;32130;32297;43.533333;0.933333;1.62
Nougaroulet;32270;32298;43.7;0.733333;0.94
Orbessan;32260;32300;43.533333;0.6;1.15
Ornézan;32260;32302;43.516667;0.6;0.98
Pallanne;32230;32303;43.516667;0.25;1.31
Panassac;32140;32304;43.383333;0.566667;1.87
Pavie;32550;32307;43.616667;0.6;0.65
Pébées;32130;32308;43.45;1.033333;1.96
Pellefigue;32420;32309;43.466667;0.8;1.6
Perchède;32460;32310;43.766667;-0.133333;2
Pessan;32550;32312;43.616667;0.633333;1.11
Peyrusse-Grande;32320;32315;;;
Peyrusse-Vieille;32230;32317;43.633333;0.183333;1.64
Plaisance;32160;32319;43.6;0.05;1.38
Polastron;32130;32321;;;
Pompiac;32130;32322;43.516667;1.016667;1.91
Ponsampère;32300;32323;43.45;0.383333;1.43
Ponsan-Soubiran;32300;32324;43.35;0.483333;2.1
Pouydraguin;32290;32325;43.65;0.033333;1.43
Pouylebon;32320;32326;43.55;0.3;0.9
Pouy-Loubrin;32260;32327;;;
Préchac-sur-Adour;32160;32330;43.6;-;1.55
Preignan;32810;32331;43.716667;0.633333;0.85
Projan;32400;32333;43.6;-0.233333;2.34
Puycasquier;32120;32335;43.75;0.766667;1.06
Puylausic;32220;32336;43.45;0.933333;1.62
Ricourt;32230;32342;43.483333;0.183333;1.21
Riscle;32400;32344;43.666667;-0.083333;1.83
Roquelaure;32810;32348;43.716667;0.566667;0.85
Sabaillan;32420;32353;43.45;0.816667;1.77
Sabazan;32290;32354;43.7;0.05;1.38
Sadeillan;32170;32355;43.4;0.35;1.76
Saint-André;32200;32356;;;
Saint-Arroman;32300;32361;43.433333;0.533333;1.54
Saint-Aunix-Lengros;32160;32362;43.583333;0.05;1.38
Saint-Blancard;32140;32365;;;
Saint-Christaud;32320;32367;43.533333;0.266667;1.39
Sainte-Aurence-Cazaux;32300;32363;43.366667;0.433333;1.99
Sainte-Christie;32390;32368;43.75;0.633333;0.6
Sainte-Christie-d'Armagnac;32370;32369;43.766667;-0.016667;1.6
Sainte-Dode;32170;32373;43.416667;0.366667;1.65
Saint-Elix;32450;32374;43.483333;0.766667;1.21
Saint-Elix-Theux;32300;32375;43.433333;0.466667;1.54
Saint-Germé;32400;32378;43.683333;-0.15;2.06
Saint-Griède;32110;32380;43.733333;-0.1;1.89
Saint-Jean-le-Comtal;32550;32381;43.583333;0.516667;1.6
Saint-Justin;32230;32383;43.483333;0.15;1.21
Saint-Lizier-du-Planté;32220;32386;43.416667;0.95;1.68
Saint-Loube;32220;32387;;;
Saint-Martin;32300;32389;43.5;0.366667;1.09
Saint-Martin-d'Armagnac;32110;32390;43.716667;-0.066667;1.77
Saint-Martin-Gimois;32450;32392;43.516667;0.816667;1.23
Saint-Maur;32300;32393;;;
Saint-Médard;32300;32394;43.483333;0.466667;1.21
Saint-Michel;32300;32397;;;
Saint-Mont;32400;32398;43.65;-0.15;2.06
Saint-Ost;32300;32401;43.383333;0.466667;1.87
Saint-Pierre-d'Aubézies;32290;32403;;;
Saint-Soulan;32220;32407;43.5;0.85;1.34
Salles-d'Armagnac;32370;32408;43.8;-0.033333;1.66
Samaran;32140;32409;43.383333;0.516667;1.87
Samatan;32130;32410;43.5;0.933333;1.62
Sansan;32260;32411;;;
Saramon;32450;32412;43.533333;0.766667;1.06
Sarcos;32420;32413;43.383333;0.683333;1.87
Sarragachies;32400;32414;43.683333;-0.05;1.72
Sarraguzan;32170;32415;43.35;0.333333;2.1
Sauveterre;32220;32418;;;
Sauviac;32300;32419;43.4;0.45;1.76
Sauvimont;32220;32420;43.45;0.966667;1.74
Savignac-Mona;32130;32421;43.483333;1;1.85
Scieurac-et-Flourès;32230;32422;;;
Ségos;32400;32424;43.633333;-0.25;2.4
Seissan;32260;32426;43.5;0.6;1.09
Sembouès;32230;32427;43.466667;0.166667;1.32
Sémézies-Cachan;32450;32428;43.516667;0.733333;0.98
Sère;32140;32430;43.416667;0.633333;1.65
Seysses-Savès;32130;32432;43.5;1.05;2.02
Simorre;32420;32433;43.45;0.733333;1.43
Sion;32110;32434;43.733333;-;1.55
Sorbets;32110;32437;43.716667;-0.016667;1.6
Tachoires;32260;32438;43.466667;0.666667;1.32
Tarsac;32400;32439;43.666667;-0.116667;1.94
Tasque;32160;32440;43.65;0.016667;1.49
Termes-d'Armagnac;32400;32443;;;
Tieste-Uragnoux;32160;32445;43.55;0.033333;1.43
Tillac;32170;32446;43.466667;0.283333;1.32
Tirent-Pontéjac;32450;32447;43.55;0.8;1.17
Toujouse;32240;32449;43.833333;-0.183333;2.17
Tourdun;32230;32450;43.55;0.15;1.04
Tournan;32420;32451;43.433333;0.783333;1.54
Tourrenquets;32390;32453;43.75;0.683333;1.32
Traversères;32450;32454;43.533333;0.65;2
Troncens;32230;32455;43.466667;0.216667;1.32
Urgosse;32110;32458;43.733333;-0.016667;1.6
Vergoignan;32720;32460;43.716667;-0.2;2.23
Verlus;32400;32461;43.6;-0.2;2.23
Viella;32400;32463;;;
Villecomtal-sur-Arros;32730;32464;;;
Villefranche;32420;32465;43.416667;0.716667;1.65
Viozan;32300;32466;43.4;0.5;1.76
Ansan;32270;32002;43.7;0.783333;1.11
Antras;32360;32003;43.733333;0.45;1.51
Ardizas;32430;32007;43.716667;1;1.85
Aubiet;32270;32012;43.65;0.8;1.17
Auradé;32600;32016;43.566667;1.066667;2.08
Avensac;32120;32021;43.833333;0.9;1.55
Avezan;32380;32023;43.866667;0.8;1.36
Ayguetinte;32410;32024;;;
Ayzieu;32800;32025;43.833333;-0.016667;1.6
Bajonnette;32120;32026;43.8;0.783333;1.11
Bascous;32190;32031;43.783333;0.15;1.72
Bazian;32320;32033;43.666667;0.316667;1.33
Beaucaire;32410;32035;43.833333;0.383333;1.5
Beaumont;32100;32037;43.933333;0.266667;1.8
Beaupuy;32600;32038;;;
Belmont;32190;32043;43.7;0.25;0.7
Béraut;32100;32044;43.916667;0.4;1.69
Berrac;32480;32047;44.016667;0.616667;2.36
Bezolles;32310;32052;43.633333;0.35;2.11
Biran;32350;32054;43.7;0.416667;0.79
Bivès;32380;32055;43.833333;0.816667;1.23
Blanquefort;32270;32056;43.683333;0.816667;1.23
Blaziert;32100;32057;43.933333;0.483333;1.8
Bonas;32410;32059;43.783333;0.416667;0.95
Bretagne-d'Armagnac;32800;32064;43.883333;0.15;1.47
Brugnens;32500;32066;43.85;0.733333;1.25
Cadeilhan;32380;32068;43.833333;0.783333;1.13
Caillavet;32190;32071;43.716667;0.333333;0.91
Callian;32190;32072;43.633333;0.283333;1.44
Campagne-d'Armagnac;32800;32073;43.85;-;1.55
Cassaigne;32100;32075;43.9;0.316667;1.58
Castelnau-d'Arbieu;32500;32078;43.883333;0.7;1.47
Castelnau-d'Auzan;32440;32079;43.95;0.083333;1.91
Castelnau-sur-l'Auvignon;32100;32080;;;
Castéra-Lectourois;32700;32082;43.983333;0.616667;2.14
Castéra-Verduzan;32410;32083;43.816667;0.433333;1.02
Castéron;32380;32084;43.883333;0.866667;1.47
Castet-Arrouy;32340;32085;43.983333;0.716667;2.14
Castex-d'Armagnac;32240;32087;;;
Castillon-Debats;32190;32088;43.716667;0.2;0.99
Castillon-Massas;32360;32089;43.716667;0.533333;0.93
Castillon-Savès;32490;32090;43.566667;0.983333;1.79
Catonvielle;32200;32092;43.65;0.966667;1.79
Caussens;32100;32095;43.95;0.433333;1.91
Cazaubon;32150;32096;43.933333;-0.066667;1.8
Cazaux-d'Anglès;32190;32097;43.666667;0.266667;0.98
Cazeneuve;32800;32100;43.866667;0.166667;1.36
Céran;32500;32101;43.816667;0.683333;1.02
Cézan;32410;32102;43.816667;0.5;1.35
Clermont-Savès;32600;32105;43.616667;1.016667;1.91
Cologne;32430;32106;43.716667;0.983333;1.79
Condom;32100;32107;43.966667;0.366667;2.03
Courrensan;32330;32110;43.85;0.233333;1.38
Dému;32190;32115;43.75;0.166667;1.4
Eauze;32800;32119;43.866667;0.1;1.36
Encausse;32430;32120;43.7;1.033333;1.96
Endoufielle;32600;32121;;;
Escorneboeuf;32200;32123;43.65;0.9;1.51
Estang;32240;32127;43.866667;-0.1;1.89
Estramiac;32380;32129;43.833333;0.866667;1.4
Flamarens;32340;32131;44.016667;0.8;2.36
Fleurance;32500;32132;43.833333;0.666667;1.13
Fourcès;32250;32133;43.983333;0.216667;2.14
Frégouville;32490;32134;43.6;0.95;1.68
Gaudonville;32380;32139;43.883333;0.85;1.47
Gavarret-sur-Aulouste;32390;32142;;;
Gazaupouy;32480;32143;44.016667;0.45;2.36
Gimbrède;32340;32146;44.033333;0.716667;2.47
Gimont;32200;32147;43.633333;0.883333;1.45
Giscaro;32200;32148;43.616667;0.916667;1.57
Gondrin;32330;32149;43.883333;0.25;1.47
Goutz;32500;32150;43.783333;0.733333;1.36
Homps;32120;32154;43.816667;0.866667;1.4
Jegun;32360;32162;43.766667;0.466667;1.26
Juilles;32200;32165;43.6;0.833333;1.4
Justian;32190;32166;43.8;0.3;0.91
Labarrère;32250;32168;43.958333;0.141667;-1
Labrihe;32120;32173;43.766667;0.883333;1.45
Lagarde;32700;32176;;;
Lagardère;32310;32178;43.833333;0.316667;1.13
Lagraulet-du-Gers;32330;32180;43.9;0.216667;1.58
Lalanne;32500;32184;;;
Lamothe-Goas;32500;32188;43.866667;0.55;1.51
Lannemaignan;32240;32189;43.9;-0.2;2.23
Lannepax;32190;32190;43.8;0.233333;0.96
Larée;32150;32193;43.9;-0.05;1.72
La Romieu;32480;32345;43.983333;0.5;2.14
Larressingle;32100;32194;43.933333;0.3;1.8
Larroque-Engalin;32480;32195;43.983333;0.616667;2.14
Larroque-Saint-Sernin;32410;32196;43.816667;0.483333;1.02
Larroque-sur-l'Osse;32100;32197;;;
La Sauvetat;32500;32417;43.866667;0.533333;1.74
Lauraët;32330;32203;43.916667;0.233333;1.69
Lavardens;32360;32204;43.766667;0.516667;0.73
Lectoure;32700;32208;43.933333;0.616667;1.8
Lias;32600;32210;43.566667;1.133333;2.3
Lias-d'Armagnac;32240;32211;43.866667;-0.066667;1.77
Ligardes;32480;32212;44.033333;0.5;2.47
L'Isle-Arné;32270;32157;43.616667;0.766667;1.15
L'Isle-Bouzon;32380;32158;43.916667;0.733333;1.73
L'Isle-Jourdain;32600;32160;43.616667;1.083333;2.13
Lussan;32270;32221;43.633333;0.733333;1.07
Magnas;32380;32223;43.883333;0.733333;1.48
Maignaut-Tauzia;32310;32224;;;
Mansempuy;32120;32229;43.733333;0.816667;1.23
Mansencôme;32310;32230;43.866667;0.333333;1.36
Marambat;32190;32231;43.766667;0.3;0.69
Maravat;32120;32232;43.75;0.766667;1.06
Marestaing;32490;32234;43.583333;1.016667;1.91
Marguestau;32150;32236;43.883333;-0.033333;1.66
